date,title,detail_url,canonical_url,pdf_url,source_url,scraped_at
2026-04-27,"Reserve Bank of India (Commercial Banks – Asset Liability Management) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13392&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13392&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NOTI3015E65B51BC974DE09522B15EBF0A1A8D.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Credit Cards and Debit Cards: Issuance and Conduct) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13388&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13388&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NOTI29250DAA33E8FD4FB0B7680453870F9447.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Credit Risk Management) Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13397&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13397&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/26DOR27042026733E2D2A91BF47259B26D589A70CA528.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Classification, Valuation, and Operation of Investment Portfolio) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13391&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13391&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/12MDI_2704202618608902D37945FEB563837425A65E03.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks - Concentration Risk Management) Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13380&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13380&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NOTI275D15CF58136D4780BB05FCFF4C492998.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Resolution of Stressed Assets) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13383&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13383&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/23DOR27042026379A5D0D59CC4500958CC0AC56A3C8F6.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Undertaking of Financial Services) – Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13398&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13398&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT22B9AE8E28B6BF4F0187C7334DF07383CC.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Urban Co-operative Banks – Undertaking of Financial Services) – Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13394&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13394&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT217059249E4C574BC3B5239624D3E180EB.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Small Finance Banks – Undertaking of Financial Services) – Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13389&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13389&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT208ECFB6D0A0794878925586FC9C345EF6.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Regional Rural Banks – Undertaking of Financial Services) – Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13386&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13386&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT19D250E5188FF74B0CBD6274FC2F8232A5.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Rural Co-operative Banks– Undertaking of Financial Services) – Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13381&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13381&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT18C84D89D269394E429F27EEBF667B0D4A.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (Non-Banking Financial Companies– Undertaking of Financial Services) –Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13379&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13379&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT176836A057366F4ECB8FA3C97B732B241A.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-27,"Reserve Bank of India (All India Financial Institutions – Undertaking of Financial Services) –Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13378&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13378&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT162704F26778CE0BDC4BF7A2DDEEAA15F2D265.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-04-15,"Reserve Bank of India (Non-Banking Financial Companies – Branch Authorisation) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13370&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13370&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT1147FF98720DA34366B92669755481F00E.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Small Finance Banks – Financial Statements: Presentation and Disclosures) – Second Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13354&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13354&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/262NTB902179A162C4B3888F05CA28B67602E.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Small Finance Banks - Prudential Norms on Capital Adequacy) Second Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13353&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13353&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/261NT12614AE21FC249168A17E0F9C70C0773.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Small Finance Banks - Concentration Risk Management) Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13352&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13352&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/260NT734AEA8B4A484FDABC91603C0076ED67.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Small Finance Banks – Credit Facilities) Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13351&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13351&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/259NTBC656D7F5053492E8F1C274EDE3DC6A7.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Commercial Banks – Undertaking of Financial Services) – Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13350&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13350&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT258121DA3B58FF648DA9448B40BCD8FFE6C.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Commercial Banks – Financial Statements: Presentation and Disclosures) – Third Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13349&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13349&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT257C1DE3343A21D4B7B8C87FD98E837E9E3.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Commercial Banks - Prudential Norms on Capital Adequacy) Second Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13348&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13348&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT256237C65319A514EED99F9587E2676FC90.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Commercial Banks - Concentration Risk Management) Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13347&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13347&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT255325083CBEDA648DEA31224CE9EF7EDC8.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-30,"Reserve Bank of India (Commercial Banks – Credit Facilities) Amendment Directions, 2026 (Revised)",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13346&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13346&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT25449340B3DEA7740ABBD1A8F299F3FCD48.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-16,"Reserve Bank of India (Rural Co-operative Banks – Financial Statements: Presentation and Disclosures) – Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13340&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13340&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2495ACC944DC51E4DC79AD9B6F95C8AC162.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-16,"Reserve Bank of India (Urban Co-operative Banks – Financial Statements: Presentation and Disclosures) – Third Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13339&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13339&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT248842E9ED7DC4146F6881E13B1475DDC53.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-16,"Reserve Bank of India (Regional Rural Banks – Financial Statements: Presentation and Disclosures) – Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13335&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13335&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT247E9E625471F374A2D8C3BDC1044D4ED2F.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-16,"Reserve Bank of India (Local Area Banks – Financial Statements: Presentation and Disclosures) Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13338&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13338&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT24650E8CFA323C04FB2A300D9F490EBE58E.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-16,"Reserve Bank of India (Payments Banks – Financial Statements: Presentation and Disclosures) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13336&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13336&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT245A7E394DDDF204E209954CA0483AA2026.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-16,"Reserve Bank of India (Small Finance Banks – Financial Statements: Presentation and Disclosures) – Third Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13334&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13334&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2449B19396A971B40B3B373DEAA17810995.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-16,"Reserve Bank of India (Commercial Banks – Financial Statements: Presentation and Disclosures) – Fifth Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13333&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13333&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT243B45BC7BEDB7C4724A374CAA8DA388A61.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (All India Financial Institutions (AIFIs) - Prudential Norms on Capital Adequacy) Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13331&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13331&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT24143B908C1E4C1428DA7D867B3663869FB.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Payments Banks - Prudential Norms on Capital Adequacy) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13330&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13330&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT240B601FD00649E4E36ACB13E4048EAC882.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Small Finance Banks - Prudential Norms on Capital Adequacy) Third Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13329&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13329&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2397FD7794FBE4849118C2951F082FE494F.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Commercial Banks - Prudential Norms on Capital Adequacy) Third Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13326&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13326&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2380F4C03D444554106809C8BA8756A3F3B.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Setting Up of Wholly Owned Subsidiaries by Foreign Banks) Amendment Guidelines, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13318&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13318&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NOT233ADFB78C1859445FD9A209C410270CDD5.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Standalone Primary Dealers) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13317&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13317&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT232BFFE6E73E7134121A35401E7F71B2286.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Asset Reconstruction Companies) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13316&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13316&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT231EE31EBC9BA5E46C7931C6B075498CFDD.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Mortgage Guarantee Companies) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13315&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13315&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT230695EB061609542BD81B3B2EF17638E77.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Core Investment Companies) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13314&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13314&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT229D210233127AB4C8588288EC24F9D4105.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Housing Finance Companies) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13313&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13313&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2288D371438FF1C4EA1BA535B4EA1E9623C.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Non-Banking Financial Companies - Concentration Risk Management) Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13312&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13312&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2279A25270BC9D4489C9965F39E306B6260.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-03-10,"Reserve Bank of India (Non-Banking Financial Companies – Prudential Norms on Capital Adequacy) Second Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13311&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13311&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT226EBFC6CBC4E134340A707A15512F0196B.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-02-26,"Reserve Bank of India (Non-Banking Financial Companies – Miscellaneous) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13309&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13309&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT224C5E3A48EF30C441FA41991B5472A3F2E.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-02-13,"Reserve Bank of India (Non-Banking Financial Companies – Income Recognition, Asset Classification and Provisioning) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13294&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13294&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT210A019EC76862F41828FE709EB5E102922.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-02-13,"Reserve Bank of India (Non-Banking Financial Companies – Credit Facilities) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13293&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13293&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT209D70222C4D37D41CB8E4A41A4410E8E34.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-02-13,"Reserve Bank of India (Rural Co-operative Banks – Income Recognition, Asset Classification and Provisioning) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13292&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13292&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2081D2A46DFA0CE4C228316DEB86F68BDF3.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-22,"Reserve Bank of India (Rural Co-operative Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13287&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13287&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT20370B4715FB438401A88C819C709FEDCEC.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-22,"Reserve Bank of India (Urban Co-operative Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13286&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13286&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2021D309BE186BE443E898FC83D28152EAE.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-22,"Reserve Bank of India (Local Area Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13285&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13285&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT201C88E65A71CD0438CA9BF5E99D0B8E75F.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-22,"Reserve Bank of India (Regional Rural Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13284&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13284&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2003D21F5AB4DD24FF2809B62E05E544BAD.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-22,"Reserve Bank of India (Payments Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13283&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13283&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT19928F30F5195AD44298C6A8A4E3EF7EB02.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-22,"Reserve Bank of India (Small Finance Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13282&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13282&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT19855FA4AA80A5A43E883514B29BA2D11B2.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-22,"Reserve Bank of India (Commercial Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13281&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13281&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT197A83D23E1725442E4B4A105118B0B34B1.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-09,"Reserve Bank of India (All India Financial Institutions (AIFIs) - Prudential Norms on Capital Adequacy) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13267&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13267&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT1918F190EB952FE47CB90130C1F94C31449.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
2026-01-09,"Reserve Bank of India (Small Finance Banks - Prudential Norms on Capital Adequacy) Amendment Directions, 2026",https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13266&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13266&Mode=0,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT190BE288766BD854E35B5FF846BFA14F86C.PDF,https://www.rbi.org.in/Scripts/Fs_AmendmentDirections.aspx,2026-05-30T11:21:17.094152+00:00
